timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1608486034341,3137,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-18,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2852,0,0
1608486034341,2852,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-18,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2852,0,0
1608486037193,285,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-18,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,284,0,0
1608486034525,2993,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-28,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2733,0,0
1608486034525,2733,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-28,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2733,0,0
1608486037258,260,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-28,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,259,0,0
1608486034195,3434,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-39,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2921,0,0
1608486034195,2921,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-39,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2921,0,0
1608486037116,513,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-39,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,512,0,0
1608486034751,3013,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-30,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2741,0,0
1608486034751,2741,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-30,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2741,0,0
1608486037492,272,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-30,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,271,0,0
1608486034765,3005,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-40,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2781,0,1
1608486034665,3105,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-42,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2909,0,0
1608486034765,2781,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-40,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2781,0,1
1608486034665,2909,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-42,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2909,0,0
1608486037546,224,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-40,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,223,0,0
1608486037574,196,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-42,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,195,0,0
1608486034780,3002,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-20,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2806,0,0
1608486034780,2806,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-20,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2806,0,0
1608486037586,196,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-20,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,195,0,0
1608486034401,3444,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-29,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2889,0,0
1608486034401,2889,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-29,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2889,0,0
1608486037290,555,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-29,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,554,0,0
1608486034807,3204,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-12,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2838,0,1
1608486034807,2838,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-12,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2838,0,1
1608486037645,366,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-12,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,365,0,0
1608486034973,3044,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-45,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2844,0,0
1608486034973,2844,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-45,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2844,0,0
1608486037817,200,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-45,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,198,0,0
1608486035013,3084,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-24,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2927,0,0
1608486035013,2927,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-24,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2927,0,0
1608486037940,157,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-24,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,156,0,0
1608486034862,3332,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2791,0,1
1608486034862,2791,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-14,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2791,0,1
1608486037653,541,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,540,0,0
1608486035063,3205,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-13,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2855,0,1
1608486035063,2855,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-13,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2855,0,1
1608486037918,350,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-13,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,349,0,0
1608486035159,3158,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2987,0,0
1608486035159,2987,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-48,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2987,0,0
1608486038146,171,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,170,0,0
1608486035492,2854,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-27,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2677,0,1
1608486035492,2677,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-27,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2677,0,1
1608486038169,177,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-27,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,176,0,0
1608486035084,3284,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2968,0,0
1608486035084,2968,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-6,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2968,0,0
1608486038052,316,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,315,0,0
1608486035142,3254,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,3001,0,1
1608486035142,3001,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-3,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,3001,0,1
1608486038143,253,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,252,0,0
1608486035152,3426,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-32,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,3078,0,0
1608486035152,3078,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-32,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,3078,0,0
1608486038230,348,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-32,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,347,0,0
1608486035502,3127,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-17,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2965,0,0
1608486035502,2965,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-17,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2965,0,0
1608486038467,162,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-17,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,161,0,0
1608486035657,3020,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2772,0,0
1608486035657,2772,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-2,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2772,0,0
1608486038429,248,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,247,0,0
1608486035520,3194,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-19,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2798,0,0
1608486035520,2798,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-19,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2798,0,0
1608486038318,396,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-19,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,395,0,0
1608486035679,3045,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2813,0,0
1608486035679,2813,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-49,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2813,0,0
1608486038492,232,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,231,0,0
1608486035770,3119,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2782,0,0
1608486035770,2782,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-7,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2782,0,0
1608486038552,337,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,336,0,0
1608486035887,3068,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2883,0,0
1608486035887,2883,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-4,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2883,0,0
1608486038770,185,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,184,0,0
1608486036039,2967,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2778,0,1
1608486036039,2778,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-15,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2778,0,1
1608486038817,189,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,188,0,0
1608486035967,3117,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2902,0,0
1608486035967,2902,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-1,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2902,0,0
1608486038869,215,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,214,0,0
1608486035802,3342,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2908,0,1
1608486035802,2908,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-47,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2908,0,1
1608486038710,434,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,433,0,0
1608486035960,3206,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-36,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2837,0,1
1608486035960,2837,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-36,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2837,0,1
1608486038797,369,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-36,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,368,0,0
1608486035798,3370,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-16,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,3136,0,0
1608486035798,3136,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-16,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,3136,0,0
1608486038934,234,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-16,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,233,0,0
1608486036096,3170,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2884,0,0
1608486036096,2884,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-8,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2884,0,0
1608486038980,286,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,285,0,0
1608486036334,3023,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-34,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2797,0,0
1608486036334,2797,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-34,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2797,0,0
1608486039131,226,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-34,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,225,0,0
1608486036362,3131,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-31,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2853,0,1
1608486036362,2853,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-31,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2853,0,1
1608486039216,277,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-31,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,276,0,0
1608486036298,3221,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2979,0,1
1608486036298,2979,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-9,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2979,0,1
1608486039277,242,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,241,0,0
1608486036360,3318,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-41,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2840,0,1
1608486036360,2840,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-41,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2840,0,1
1608486039200,478,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-41,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,477,0,0
1608486036773,2905,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-26,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2724,0,0
1608486036773,2724,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-26,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2724,0,0
1608486039496,182,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-26,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,180,0,0
1608486036379,3412,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-25,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2967,0,1
1608486036379,2967,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-25,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2967,0,1
1608486039346,445,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-25,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,445,0,0
1608486036634,3174,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-21,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2889,0,0
1608486036634,2889,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-21,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2889,0,0
1608486039522,286,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-21,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,285,0,0
1608486036900,2959,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-23,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2778,0,1
1608486036900,2778,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-23,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2778,0,1
1608486039677,182,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-23,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,181,0,0
1608486036738,3131,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-43,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2902,0,0
1608486036738,2902,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-43,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2902,0,0
1608486039639,230,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-43,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,229,0,0
1608486036482,3475,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-37,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2992,0,1
1608486036482,2992,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-37,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2992,0,1
1608486039473,484,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-37,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,483,0,0
1608486036902,3074,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-22,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2850,0,0
1608486036902,2850,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-22,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2850,0,0
1608486039751,225,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-22,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,224,0,0
1608486036868,3120,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-44,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2759,0,1
1608486036868,2759,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-44,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2759,0,1
1608486039626,362,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-44,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,361,0,0
1608486036908,3172,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2875,0,1
1608486036908,2875,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-10,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2875,0,1
1608486039782,298,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,297,0,0
1608486037114,3113,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2864,0,1
1608486037114,2864,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-5,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2864,0,1
1608486039977,250,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,249,0,0
1608486037434,2949,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-35,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2714,0,1
1608486037434,2714,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-35,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2714,0,1
1608486040147,236,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-35,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,235,0,0
1608486037243,3147,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-33,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2883,0,1
1608486037243,2883,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-33,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2883,0,1
1608486040125,265,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-33,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,264,0,0
1608486037390,3035,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-38,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2719,0,0
1608486037390,2719,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-38,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2719,0,0
1608486040108,317,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-38,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,316,0,0
1608486037156,3293,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2817,0,1
1608486037156,2817,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-50,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2817,0,1
1608486039972,477,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,476,0,0
1608486037478,3103,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-18,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2860,0,0
1608486037518,3063,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-28,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2838,0,1
1608486037478,2860,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-18,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2860,0,0
1608486037518,2838,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-28,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2838,0,1
1608486040338,243,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-18,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,242,0,0
1608486040355,226,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-28,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,225,0,0
1608486037477,3149,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-11,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2794,0,0
1608486037477,2794,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-11,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2794,0,0
1608486040270,356,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-11,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,355,0,0
1608486037327,3392,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-46,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2913,0,0
1608486037327,2913,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-46,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2913,0,0
1608486040240,479,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-46,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,478,0,0
1608486037770,3097,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-42,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2944,0,1
1608486037770,2944,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-42,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,2944,0,1
